sample_time,yield_strength,sl_no,heat_no,line_bar_no,billet_no,uts,uts_ys_ratio,elongation,carbon,manganese,silicon,phosphorus,sulfur,carbon_equivalent,L1_bar_temperature_mean,L1_bar_temperature_std,L1_Bite_Duration,Line_2_bar_temp_before_cooling_bed_mean,Line_2_bar_temp_before_cooling_bed_std,L2_Bite_Duration,STAND_1_ENTRY_BILLET_TEMPERATURE_mean,STAND_1_ENTRY_BILLET_TEMPERATURE_std,L2_bar_temperature_before_TB_mean,L2_bar_temperature_before_TB_std,STAND_18_EXIT_PYROMETER_mean,STAND_18_EXIT_PYROMETER_std,BAR_TEMPERATURE_ON_COOLING_BED_mean,BAR_TEMPERATURE_ON_COOLING_BED_std,Discharging_Pyrometer_mean,Discharging_Pyrometer_std,BACK_END_TEMP_OF_BILLET_mean,BACK_END_TEMP_OF_BILLET_std,FRONT_END_TEMP_OF_BILLET_mean,FRONT_END_TEMP_OF_BILLET_std,L1_WB12_Input_PressureFilt_Q_mean,L1_WB12_Input_PressureFilt_Q_std,L1_WB12_Out_PressureFilt_Q_mean,L1_WB12_Out_PressureFilt_Q_std,L1_WB34_Input_PressureFilt_Q_mean,L1_WB34_Input_PressureFilt_Q_std,L1_WB34_Out_PressureFilt_Q_mean,L1_WB34_Out_PressureFilt_Q_std,L1_WB12_Actual_Flow_Rate_Q_mean,L1_WB12_Actual_Flow_Rate_Q_std,L1_WB34_Actual_Flow_Rate_Q_mean,L1_WB34_Actual_Flow_Rate_Q_std,L2_WB34_Input_PressureFilt_Q_mean,L2_WB34_Input_PressureFilt_Q_std,L2_WB34_Output_PressureFilt_Q_mean,L2_WB34_Output_PressureFilt_Q_std,L2_WB12_Input_PressureFilt_Q_mean,L2_WB12_Input_PressureFilt_Q_std,L2_WB12__ActualFlowRate_Q_mean,L2_WB12__ActualFlowRate_Q_std,L2_WB34_Actual_FlowRate_Q_mean,L2_WB34_Actual_FlowRate_Q_std,L2_WB12_Output_PressureFilt_Q_mean,L2_WB12_Output_PressureFilt_Q_std
2025-07-17 15:35:00,604.0,11.0,C104080,Line-1--1,152.0,721.0,1.1937086092715232,20.375,0.26,0.92,0.274,0.018,0.014,0.4133333333333333,0.0,0.0,8.6,257.9748816184971,9.51825989242218,8.6,1044.704120231214,15.86791420851627,0.0,0.0,1020.4941572254335,3.1393565306524818,0.0,0.0,448.64637127167623,0.0033282785202330438,1175.0042352601154,0.045232354577879476,1158.5019213872833,0.02256903760751832,13.59956465895954,0.09345179555117002,12.667071690751445,0.11496926314446321,13.59956465895954,0.09345179555117002,12.625971005780345,0.11738850034708832,418.601810867052,5.27527454977286,452.54520098265897,5.564433274474577,13.612366179190747,0.09229714822624449,13.079567381502889,0.10126750568692452,13.612366179190747,0.09229714822624449,463.6756084393064,4.081802112584217,429.1760410982658,4.108949000697087,13.211828095375724,0.09930920658221679
2025-07-17 15:35:00,597.0,12.0,C104080,Line-1--3,152.0,716.0,1.1993299832495812,21.25,0.25,0.93,0.275,0.017,0.012,0.405,0.0,0.0,8.6,257.9748816184971,9.51825989242218,8.6,1044.704120231214,15.86791420851627,0.0,0.0,1020.4941572254335,3.1393565306524818,0.0,0.0,448.64637127167623,0.0033282785202330438,1175.0042352601154,0.045232354577879476,1158.5019213872833,0.02256903760751832,13.59956465895954,0.09345179555117002,12.667071690751445,0.11496926314446321,13.59956465895954,0.09345179555117002,12.625971005780345,0.11738850034708832,418.601810867052,5.27527454977286,452.54520098265897,5.564433274474577,13.612366179190747,0.09229714822624449,13.079567381502889,0.10126750568692452,13.612366179190747,0.09229714822624449,463.6756084393064,4.081802112584217,429.1760410982658,4.108949000697087,13.211828095375724,0.09930920658221679
2025-07-17 16:18:00,599.0,16.0,C104080,Line-2--8,153.0,717.0,1.1969949916527547,23.625,0.2,0.86,0.215,0.021,0.018,0.3433333333333334,233.53466239490447,280.34001295176313,31.312048,393.9881658532696,155.18996831124772,31.262048,942.1683082802549,163.81147004632464,165.16816894736843,260.3820891286601,976.1461171974522,175.90966549367926,0.0,0.0,701.3351939012739,294.5253708353157,1152.907611146497,0.1231301778805923,1187.3857367834396,0.393719451361066,13.628694710191082,0.058590724093244895,12.714883796178343,0.0757843631652776,13.628694710191082,0.058590724093244895,12.679479772292995,0.07628754338848188,413.27153621019113,4.7847826429012965,446.8822202388535,4.38826256611719,13.642292285486446,0.05898605462726131,13.115676010366828,0.0656373381096287,13.642292285486446,0.05898605462726131,459.97793618819776,2.6049340980843008,424.02677097288677,4.183613659870014,13.243690573365232,0.0623322330365572
2025-07-17 16:18:00,602.0,15.0,C104080,Line-2--6,153.0,719.0,1.1943521594684383,20.75,0.27,0.93,0.274,0.018,0.014,0.425,233.53466239490447,280.34001295176313,31.312048,393.9881658532696,155.18996831124772,31.262048,942.1683082802549,163.81147004632464,165.16816894736843,260.3820891286601,976.1461171974522,175.90966549367926,0.0,0.0,701.3351939012739,294.5253708353157,1152.907611146497,0.1231301778805923,1187.3857367834396,0.393719451361066,13.628694710191082,0.058590724093244895,12.714883796178343,0.0757843631652776,13.628694710191082,0.058590724093244895,12.679479772292995,0.07628754338848188,413.27153621019113,4.7847826429012965,446.8822202388535,4.38826256611719,13.642292285486446,0.05898605462726131,13.115676010366828,0.0656373381096287,13.642292285486446,0.05898605462726131,459.97793618819776,2.6049340980843008,424.02677097288677,4.183613659870014,13.243690573365232,0.0623322330365572
2025-07-17 16:18:00,599.0,13.0,C104080,Line-1--1,153.0,731.0,1.220367278797997,21.5,0.26,0.93,0.274,0.017,0.014,0.415,233.53466239490447,280.34001295176313,31.312048,393.9881658532696,155.18996831124772,31.262048,942.1683082802549,163.81147004632464,165.16816894736843,260.3820891286601,976.1461171974522,175.90966549367926,0.0,0.0,701.3351939012739,294.5253708353157,1152.907611146497,0.1231301778805923,1187.3857367834396,0.393719451361066,13.628694710191082,0.058590724093244895,12.714883796178343,0.0757843631652776,13.628694710191082,0.058590724093244895,12.679479772292995,0.07628754338848188,413.27153621019113,4.7847826429012965,446.8822202388535,4.38826256611719,13.642292285486446,0.05898605462726131,13.115676010366828,0.0656373381096287,13.642292285486446,0.05898605462726131,459.97793618819776,2.6049340980843008,424.02677097288677,4.183613659870014,13.243690573365232,0.0623322330365572
2025-07-17 16:18:00,608.0,14.0,C104080,Line-1--3,153.0,726.0,1.194078947368421,20.75,0.26,0.94,0.276,0.018,0.015,0.4166666666666666,233.53466239490447,280.34001295176313,31.312048,393.9881658532696,155.18996831124772,31.262048,942.1683082802549,163.81147004632464,165.16816894736843,260.3820891286601,976.1461171974522,175.90966549367926,0.0,0.0,701.3351939012739,294.5253708353157,1152.907611146497,0.1231301778805923,1187.3857367834396,0.393719451361066,13.628694710191082,0.058590724093244895,12.714883796178343,0.0757843631652776,13.628694710191082,0.058590724093244895,12.679479772292995,0.07628754338848188,413.27153621019113,4.7847826429012965,446.8822202388535,4.38826256611719,13.642292285486446,0.05898605462726131,13.115676010366828,0.0656373381096287,13.642292285486446,0.05898605462726131,459.97793618819776,2.6049340980843008,424.02677097288677,4.183613659870014,13.243690573365232,0.0623322330365572
2025-07-19 12:40:00,607.0,28.0,C104139,Line-1--3,555.0,706.0,1.1630971993410215,21.875,0.24,0.84,0.212,0.008,0.013,0.38,244.9392537622821,278.6643304156142,31.40385,434.439057234375,159.68870452373602,31.85385,700.0,0.0,216.998835603125,280.25652965398285,893.3840269255151,222.37227456137936,0.0,0.0,448.65950678288436,0.003754964453421659,1095.9862122028526,0.3572803736430684,1096.3264600633916,0.11238988285257197,13.485961511885897,0.05659243340579328,12.192961263866877,0.08123363891260219,13.485961511885897,0.05659243340579328,12.015951210776546,0.08177898768761975,421.4732023613313,5.051967017319627,424.43389866877976,4.0129419257517664,13.49546758046875,0.05671569739885382,12.89753659765625,0.0663987840376098,13.49546758046875,0.05671569739885382,430.89377731250005,1.994390495755035,455.1855310000001,5.236050894526457,13.15496926015625,0.05863429294848505
2025-07-19 12:40:00,582.0,25.0,C104139,Line-2--2,555.0,681.0,1.1701030927835052,19.625000000000004,0.23,0.86,0.22,0.018,0.014,0.3733333333333333,244.9392537622821,278.6643304156142,31.40385,434.439057234375,159.68870452373602,31.85385,700.0,0.0,216.998835603125,280.25652965398285,893.3840269255151,222.37227456137936,0.0,0.0,448.65950678288436,0.003754964453421659,1095.9862122028526,0.3572803736430684,1096.3264600633916,0.11238988285257197,13.485961511885897,0.05659243340579328,12.192961263866877,0.08123363891260219,13.485961511885897,0.05659243340579328,12.015951210776546,0.08177898768761975,421.4732023613313,5.051967017319627,424.43389866877976,4.0129419257517664,13.49546758046875,0.05671569739885382,12.89753659765625,0.0663987840376098,13.49546758046875,0.05671569739885382,430.89377731250005,1.994390495755035,455.1855310000001,5.236050894526457,13.15496926015625,0.05863429294848505
2025-07-19 12:40:00,588.0,26.0,C104139,Line-2--4,555.0,688.0,1.1700680272108843,20.250000000000004,0.24,0.85,0.215,0.009,0.014,0.3816666666666666,244.9392537622821,278.6643304156142,31.40385,434.439057234375,159.68870452373602,31.85385,700.0,0.0,216.998835603125,280.25652965398285,893.3840269255151,222.37227456137936,0.0,0.0,448.65950678288436,0.003754964453421659,1095.9862122028526,0.3572803736430684,1096.3264600633916,0.11238988285257197,13.485961511885897,0.05659243340579328,12.192961263866877,0.08123363891260219,13.485961511885897,0.05659243340579328,12.015951210776546,0.08177898768761975,421.4732023613313,5.051967017319627,424.43389866877976,4.0129419257517664,13.49546758046875,0.05671569739885382,12.89753659765625,0.0663987840376098,13.49546758046875,0.05671569739885382,430.89377731250005,1.994390495755035,455.1855310000001,5.236050894526457,13.15496926015625,0.05863429294848505
2025-07-19 12:40:00,599.0,27.0,C104139,Line-1--1,555.0,699.0,1.1669449081803005,20.625,0.2,0.85,0.224,0.024,0.017,0.3416666666666667,244.9392537622821,278.6643304156142,31.40385,434.439057234375,159.68870452373602,31.85385,700.0,0.0,216.998835603125,280.25652965398285,893.3840269255151,222.37227456137936,0.0,0.0,448.65950678288436,0.003754964453421659,1095.9862122028526,0.3572803736430684,1096.3264600633916,0.11238988285257197,13.485961511885897,0.05659243340579328,12.192961263866877,0.08123363891260219,13.485961511885897,0.05659243340579328,12.015951210776546,0.08177898768761975,421.4732023613313,5.051967017319627,424.43389866877976,4.0129419257517664,13.49546758046875,0.05671569739885382,12.89753659765625,0.0663987840376098,13.49546758046875,0.05671569739885382,430.89377731250005,1.994390495755035,455.1855310000001,5.236050894526457,13.15496926015625,0.05863429294848505
2025-07-19 13:05:00,587.0,32.0,C104139,Line-2--8,556.0,692.0,1.178875638841567,20.375,0.17,0.66,0.171,0.012,0.013,0.28,219.58203188034187,276.43405667510325,23.30865,406.8272347751606,161.21806306158496,23.25865,999.8576066239317,54.75060521018473,161.76270164025698,260.7013802464467,987.437435619658,3.588956126646136,0.0,0.0,554.1848057051283,228.5553736645914,1131.0769662393163,0.09545952387961368,1133.6127905982908,0.12162720113953707,13.678740305555554,0.061533728158151904,12.359112407051283,0.08565386931214355,13.678740305555554,0.061533728158151904,12.18273390491453,0.08811273082738216,426.2129890598291,4.7398605578911965,427.3434185470085,4.434899468044004,13.688197471092078,0.06033102096986087,13.079821012847965,0.07090939156976944,13.688197471092078,0.06033102096986087,435.31395580299795,2.5295725195632475,460.4537498286938,4.661387328410186,13.339371874732334,0.0646878645147065
2025-07-19 13:05:00,574.0,31.0,C104139,Line-2--6,556.0,682.0,1.1881533101045296,20.749999999999996,0.23,0.86,0.191,0.02,0.007,0.3733333333333333,219.58203188034187,276.43405667510325,23.30865,406.8272347751606,161.21806306158496,23.25865,999.8576066239317,54.75060521018473,161.76270164025698,260.7013802464467,987.437435619658,3.588956126646136,0.0,0.0,554.1848057051283,228.5553736645914,1131.0769662393163,0.09545952387961368,1133.6127905982908,0.12162720113953707,13.678740305555554,0.061533728158151904,12.359112407051283,0.08565386931214355,13.678740305555554,0.061533728158151904,12.18273390491453,0.08811273082738216,426.2129890598291,4.7398605578911965,427.3434185470085,4.434899468044004,13.688197471092078,0.06033102096986087,13.079821012847965,0.07090939156976944,13.688197471092078,0.06033102096986087,435.31395580299795,2.5295725195632475,460.4537498286938,4.661387328410186,13.339371874732334,0.0646878645147065
2025-07-19 13:05:00,591.0,29.0,C104139,Line-1--1,556.0,696.0,1.177664974619289,21.875,0.23,0.86,0.217,0.019,0.014,0.3733333333333333,219.58203188034187,276.43405667510325,23.30865,406.8272347751606,161.21806306158496,23.25865,999.8576066239317,54.75060521018473,161.76270164025698,260.7013802464467,987.437435619658,3.588956126646136,0.0,0.0,554.1848057051283,228.5553736645914,1131.0769662393163,0.09545952387961368,1133.6127905982908,0.12162720113953707,13.678740305555554,0.061533728158151904,12.359112407051283,0.08565386931214355,13.678740305555554,0.061533728158151904,12.18273390491453,0.08811273082738216,426.2129890598291,4.7398605578911965,427.3434185470085,4.434899468044004,13.688197471092078,0.06033102096986087,13.079821012847965,0.07090939156976944,13.688197471092078,0.06033102096986087,435.31395580299795,2.5295725195632475,460.4537498286938,4.661387328410186,13.339371874732334,0.0646878645147065
2025-07-19 13:05:00,586.0,30.0,C104139,Line-1--3,556.0,695.0,1.1860068259385663,22.125000000000004,0.19,0.72,0.197,0.014,0.016,0.31,219.58203188034187,276.43405667510325,23.30865,406.8272347751606,161.21806306158496,23.25865,999.8576066239317,54.75060521018473,161.76270164025698,260.7013802464467,987.437435619658,3.588956126646136,0.0,0.0,554.1848057051283,228.5553736645914,1131.0769662393163,0.09545952387961368,1133.6127905982908,0.12162720113953707,13.678740305555554,0.061533728158151904,12.359112407051283,0.08565386931214355,13.678740305555554,0.061533728158151904,12.18273390491453,0.08811273082738216,426.2129890598291,4.7398605578911965,427.3434185470085,4.434899468044004,13.688197471092078,0.06033102096986087,13.079821012847965,0.07090939156976944,13.688197471092078,0.06033102096986087,435.31395580299795,2.5295725195632475,460.4537498286938,4.661387328410186,13.339371874732334,0.0646878645147065
2025-07-19 15:32:00,574.0,33.0,C104145,Line-2--2,131.0,666.0,1.160278745644599,19.875000000000007,0.2,0.83,0.215,0.023,0.017,0.3383333333333334,224.046794535809,280.70141555926494,18.936329,415.81542984084876,166.0244407677102,18.936329,1033.586804403183,15.98394545199587,195.42845932095491,272.58700713046284,1002.9835006631299,3.7531838549256133,0.0,0.0,647.1801809018567,288.72610470986143,1114.5658885941646,0.5522994824372235,1156.7993013262596,0.07548587068959717,13.60743625994695,0.06269337035226605,12.300185659151193,0.08583247738481342,13.60743625994695,0.06269337035226605,12.112653553050398,0.08932169670014194,424.91901291777185,5.745373487984258,429.0169525464191,3.642549648499879,13.617184643236074,0.06319434317881026,13.005729472148541,0.07241376448228548,13.617184643236074,0.06319434317881026,435.957230265252,2.1545771125624906,460.5867874801061,4.963089077194175,13.269094728116709,0.06458761215504596
2025-07-19 15:32:00,565.0,34.0,C104145,Line-2--4,131.0,663.0,1.1734513274336282,18.874999999999996,0.2,0.85,0.22,0.025,0.018,0.3416666666666667,224.046794535809,280.70141555926494,18.936329,415.81542984084876,166.0244407677102,18.936329,1033.586804403183,15.98394545199587,195.42845932095491,272.58700713046284,1002.9835006631299,3.7531838549256133,0.0,0.0,647.1801809018567,288.72610470986143,1114.5658885941646,0.5522994824372235,1156.7993013262596,0.07548587068959717,13.60743625994695,0.06269337035226605,12.300185659151193,0.08583247738481342,13.60743625994695,0.06269337035226605,12.112653553050398,0.08932169670014194,424.91901291777185,5.745373487984258,429.0169525464191,3.642549648499879,13.617184643236074,0.06319434317881026,13.005729472148541,0.07241376448228548,13.617184643236074,0.06319434317881026,435.957230265252,2.1545771125624906,460.5867874801061,4.963089077194175,13.269094728116709,0.06458761215504596
2025-07-19 15:32:00,594.0,35.0,C104145,Line-1--1,131.0,683.0,1.14983164983165,21.750000000000007,0.2,0.84,0.219,0.012,0.017,0.3399999999999999,224.046794535809,280.70141555926494,18.936329,415.81542984084876,166.0244407677102,18.936329,1033.586804403183,15.98394545199587,195.42845932095491,272.58700713046284,1002.9835006631299,3.7531838549256133,0.0,0.0,647.1801809018567,288.72610470986143,1114.5658885941646,0.5522994824372235,1156.7993013262596,0.07548587068959717,13.60743625994695,0.06269337035226605,12.300185659151193,0.08583247738481342,13.60743625994695,0.06269337035226605,12.112653553050398,0.08932169670014194,424.91901291777185,5.745373487984258,429.0169525464191,3.642549648499879,13.617184643236074,0.06319434317881026,13.005729472148541,0.07241376448228548,13.617184643236074,0.06319434317881026,435.957230265252,2.1545771125624906,460.5867874801061,4.963089077194175,13.269094728116709,0.06458761215504596
2025-07-19 15:32:00,594.0,36.0,C104145,Line-1--3,131.0,681.0,1.1464646464646464,23.625000000000007,0.22,0.93,0.258,0.015,0.016,0.375,224.046794535809,280.70141555926494,18.936329,415.81542984084876,166.0244407677102,18.936329,1033.586804403183,15.98394545199587,195.42845932095491,272.58700713046284,1002.9835006631299,3.7531838549256133,0.0,0.0,647.1801809018567,288.72610470986143,1114.5658885941646,0.5522994824372235,1156.7993013262596,0.07548587068959717,13.60743625994695,0.06269337035226605,12.300185659151193,0.08583247738481342,13.60743625994695,0.06269337035226605,12.112653553050398,0.08932169670014194,424.91901291777185,5.745373487984258,429.0169525464191,3.642549648499879,13.617184643236074,0.06319434317881026,13.005729472148541,0.07241376448228548,13.617184643236074,0.06319434317881026,435.957230265252,2.1545771125624906,460.5867874801061,4.963089077194175,13.269094728116709,0.06458761215504596
2025-07-20 09:44:00,619.0,39.0,C104178,Line-1--1,36.0,719.0,1.1615508885298869,16.875,0.23,0.94,0.262,0.017,0.016,0.3866666666666666,198.48927851851852,275.74373906791527,21.521927,400.22413997685186,161.60883429554494,21.521927,999.172932824074,83.17114114276882,175.8640864351852,269.82434868483284,992.3997237731483,5.754140216904323,0.0,0.0,713.6157929629632,305.2518388410298,1125.743072685185,0.2489083156509475,1152.7737284722223,0.05036289651345687,13.468497398148148,0.06671161586227667,12.700770958333335,0.08046021376141783,13.468497398148148,0.06671161586227667,12.401922697916666,0.08600424792516043,425.8361401157407,4.336712279991009,430.24569641203703,3.662986590495424,13.48041301273148,0.06672377132083715,12.909658027777777,0.07651517434988885,13.48041301273148,0.06672377132083715,445.79340655092597,2.6026369504060556,444.91205525462965,5.184815618102505,13.106879465277778,0.0701167990245567
2025-07-20 09:44:00,608.0,40.0,C104178,Line-1--3,36.0,713.0,1.1726973684210529,18.90000000000001,0.23,0.96,0.283,0.017,0.014,0.39,198.48927851851852,275.74373906791527,21.521927,400.22413997685186,161.60883429554494,21.521927,999.172932824074,83.17114114276882,175.8640864351852,269.82434868483284,992.3997237731483,5.754140216904323,0.0,0.0,713.6157929629632,305.2518388410298,1125.743072685185,0.2489083156509475,1152.7737284722223,0.05036289651345687,13.468497398148148,0.06671161586227667,12.700770958333335,0.08046021376141783,13.468497398148148,0.06671161586227667,12.401922697916666,0.08600424792516043,425.8361401157407,4.336712279991009,430.24569641203703,3.662986590495424,13.48041301273148,0.06672377132083715,12.909658027777777,0.07651517434988885,13.48041301273148,0.06672377132083715,445.79340655092597,2.6026369504060556,444.91205525462965,5.184815618102505,13.106879465277778,0.0701167990245567
2025-07-20 09:44:00,583.0,41.0,C104178,Line-2--6,36.0,690.0,1.183533447684391,21.500000000000004,0.23,0.87,0.23,0.015,0.01,0.375,198.48927851851852,275.74373906791527,21.521927,400.22413997685186,161.60883429554494,21.521927,999.172932824074,83.17114114276882,175.8640864351852,269.82434868483284,992.3997237731483,5.754140216904323,0.0,0.0,713.6157929629632,305.2518388410298,1125.743072685185,0.2489083156509475,1152.7737284722223,0.05036289651345687,13.468497398148148,0.06671161586227667,12.700770958333335,0.08046021376141783,13.468497398148148,0.06671161586227667,12.401922697916666,0.08600424792516043,425.8361401157407,4.336712279991009,430.24569641203703,3.662986590495424,13.48041301273148,0.06672377132083715,12.909658027777777,0.07651517434988885,13.48041301273148,0.06672377132083715,445.79340655092597,2.6026369504060556,444.91205525462965,5.184815618102505,13.106879465277778,0.0701167990245567
2025-07-20 09:44:00,570.0,42.0,C104178,Line-2--8,36.0,681.0,1.194736842105263,22.5,0.23,0.86,0.22,0.009,0.011,0.3733333333333333,198.48927851851852,275.74373906791527,21.521927,400.22413997685186,161.60883429554494,21.521927,999.172932824074,83.17114114276882,175.8640864351852,269.82434868483284,992.3997237731483,5.754140216904323,0.0,0.0,713.6157929629632,305.2518388410298,1125.743072685185,0.2489083156509475,1152.7737284722223,0.05036289651345687,13.468497398148148,0.06671161586227667,12.700770958333335,0.08046021376141783,13.468497398148148,0.06671161586227667,12.401922697916666,0.08600424792516043,425.8361401157407,4.336712279991009,430.24569641203703,3.662986590495424,13.48041301273148,0.06672377132083715,12.909658027777777,0.07651517434988885,13.48041301273148,0.06672377132083715,445.79340655092597,2.6026369504060556,444.91205525462965,5.184815618102505,13.106879465277778,0.0701167990245567
2025-07-20 11:02:00,577.0,43.0,C104183,Line-2--2,157.0,673.0,1.166377816291161,19.499999999999996,0.24,0.85,0.189,0.02,0.008,0.3816666666666666,0.0,0.0,2.25,250.2912717391303,0.037796440649845005,2.25,1013.8126552173911,6.924108798207019,0.0,0.0,967.9331347826087,5.26421994475566,0.0,0.0,448.6581758695651,0.0011380618535913598,1072.3455782608698,0.022984119281127747,1119.0927652173916,0.02103621446085227,13.333630717391303,0.0442702812559966,12.534368391304351,0.050786165804709744,13.333630717391303,0.0442702812559966,12.221261304347825,0.043357015386655116,437.7963389130435,0.6309518127021461,439.60297282608695,1.3140388320402152,13.34761523913043,0.04746722934319324,12.746035021739129,0.04862213988091755,13.34761523913043,0.04746722934319324,451.78944195652167,0.18326552369741753,453.67570152173926,1.1069042275342535,12.966511021739127,0.051221841457738886
2025-07-20 11:02:00,579.0,44.0,C104183,Line-2--4,157.0,674.0,1.1640759930915372,21.0,0.2,0.86,0.225,0.018,0.018,0.3433333333333334,0.0,0.0,2.25,250.2912717391303,0.037796440649845005,2.25,1013.8126552173911,6.924108798207019,0.0,0.0,967.9331347826087,5.26421994475566,0.0,0.0,448.6581758695651,0.0011380618535913598,1072.3455782608698,0.022984119281127747,1119.0927652173916,0.02103621446085227,13.333630717391303,0.0442702812559966,12.534368391304351,0.050786165804709744,13.333630717391303,0.0442702812559966,12.221261304347825,0.043357015386655116,437.7963389130435,0.6309518127021461,439.60297282608695,1.3140388320402152,13.34761523913043,0.04746722934319324,12.746035021739129,0.04862213988091755,13.34761523913043,0.04746722934319324,451.78944195652167,0.18326552369741753,453.67570152173926,1.1069042275342535,12.966511021739127,0.051221841457738886
2025-07-20 11:02:00,615.0,45.0,C104183,Line-1--1,157.0,706.0,1.1479674796747967,21.0,0.21,0.85,0.22,0.024,0.018,0.3516666666666667,0.0,0.0,2.25,250.2912717391303,0.037796440649845005,2.25,1013.8126552173911,6.924108798207019,0.0,0.0,967.9331347826087,5.26421994475566,0.0,0.0,448.6581758695651,0.0011380618535913598,1072.3455782608698,0.022984119281127747,1119.0927652173916,0.02103621446085227,13.333630717391303,0.0442702812559966,12.534368391304351,0.050786165804709744,13.333630717391303,0.0442702812559966,12.221261304347825,0.043357015386655116,437.7963389130435,0.6309518127021461,439.60297282608695,1.3140388320402152,13.34761523913043,0.04746722934319324,12.746035021739129,0.04862213988091755,13.34761523913043,0.04746722934319324,451.78944195652167,0.18326552369741753,453.67570152173926,1.1069042275342535,12.966511021739127,0.051221841457738886
2025-07-20 11:02:00,610.0,46.0,C104183,Line-1--3,157.0,700.0,1.147540983606557,18.75,0.24,0.83,0.183,0.02,0.008,0.3783333333333333,0.0,0.0,2.25,250.2912717391303,0.037796440649845005,2.25,1013.8126552173911,6.924108798207019,0.0,0.0,967.9331347826087,5.26421994475566,0.0,0.0,448.6581758695651,0.0011380618535913598,1072.3455782608698,0.022984119281127747,1119.0927652173916,0.02103621446085227,13.333630717391303,0.0442702812559966,12.534368391304351,0.050786165804709744,13.333630717391303,0.0442702812559966,12.221261304347825,0.043357015386655116,437.7963389130435,0.6309518127021461,439.60297282608695,1.3140388320402152,13.34761523913043,0.04746722934319324,12.746035021739129,0.04862213988091755,13.34761523913043,0.04746722934319324,451.78944195652167,0.18326552369741753,453.67570152173926,1.1069042275342535,12.966511021739127,0.051221841457738886
2025-07-20 11:11:00,603.0,48.0,C104183,Line-1--3,158.0,693.0,1.1492537313432836,16.750000000000007,0.21,0.69,0.157,0.019,0.008,0.3249999999999999,202.64061064593304,273.371456167646,21.007804,395.7789547482015,158.72050012345989,20.957804,1004.0723503588517,25.139097761952577,174.1710967625899,266.1566934758991,972.0567677033492,5.508283885618548,0.0,0.0,550.1046097368421,210.70225805200317,1085.754065789474,0.30247233236845056,1129.0293433014353,0.2461325208272043,13.47894822368421,0.06525915905517268,12.718655217703349,0.07873112359462213,13.47894822368421,0.06525915905517268,12.417564583732057,0.08448797182871873,425.33665088516744,4.426181051019465,431.41966677033497,3.9378203510458865,13.492606004796162,0.06536247324299387,12.923757735011993,0.07451574292639465,13.492606004796162,0.06536247324299387,446.00642105515584,2.1905390015356705,444.22647640287767,4.90132076366446,13.118671523980817,0.06735994842303182
2025-07-20 11:11:00,573.0,50.0,C104183,Line-2--8,158.0,666.0,1.162303664921466,20.0,0.23,0.85,0.223,0.015,0.01,0.3716666666666667,202.64061064593304,273.371456167646,21.007804,395.7789547482015,158.72050012345989,20.957804,1004.0723503588517,25.139097761952577,174.1710967625899,266.1566934758991,972.0567677033492,5.508283885618548,0.0,0.0,550.1046097368421,210.70225805200317,1085.754065789474,0.30247233236845056,1129.0293433014353,0.2461325208272043,13.47894822368421,0.06525915905517268,12.718655217703349,0.07873112359462213,13.47894822368421,0.06525915905517268,12.417564583732057,0.08448797182871873,425.33665088516744,4.426181051019465,431.41966677033497,3.9378203510458865,13.492606004796162,0.06536247324299387,12.923757735011993,0.07451574292639465,13.492606004796162,0.06536247324299387,446.00642105515584,2.1905390015356705,444.22647640287767,4.90132076366446,13.118671523980817,0.06735994842303182
2025-07-20 11:11:00,575.0,47.0,C104183,Line-1--1,158.0,670.0,1.1652173913043478,18.75,0.2,0.86,0.214,0.015,0.016,0.3433333333333334,202.64061064593304,273.371456167646,21.007804,395.7789547482015,158.72050012345989,20.957804,1004.0723503588517,25.139097761952577,174.1710967625899,266.1566934758991,972.0567677033492,5.508283885618548,0.0,0.0,550.1046097368421,210.70225805200317,1085.754065789474,0.30247233236845056,1129.0293433014353,0.2461325208272043,13.47894822368421,0.06525915905517268,12.718655217703349,0.07873112359462213,13.47894822368421,0.06525915905517268,12.417564583732057,0.08448797182871873,425.33665088516744,4.426181051019465,431.41966677033497,3.9378203510458865,13.492606004796162,0.06536247324299387,12.923757735011993,0.07451574292639465,13.492606004796162,0.06536247324299387,446.00642105515584,2.1905390015356705,444.22647640287767,4.90132076366446,13.118671523980817,0.06735994842303182
2025-07-20 11:11:00,611.0,49.0,C104183,Line-2--6,158.0,702.0,1.148936170212766,20.0,0.18,0.87,0.206,0.014,0.012,0.3249999999999999,202.64061064593304,273.371456167646,21.007804,395.7789547482015,158.72050012345989,20.957804,1004.0723503588517,25.139097761952577,174.1710967625899,266.1566934758991,972.0567677033492,5.508283885618548,0.0,0.0,550.1046097368421,210.70225805200317,1085.754065789474,0.30247233236845056,1129.0293433014353,0.2461325208272043,13.47894822368421,0.06525915905517268,12.718655217703349,0.07873112359462213,13.47894822368421,0.06525915905517268,12.417564583732057,0.08448797182871873,425.33665088516744,4.426181051019465,431.41966677033497,3.9378203510458865,13.492606004796162,0.06536247324299387,12.923757735011993,0.07451574292639465,13.492606004796162,0.06536247324299387,446.00642105515584,2.1905390015356705,444.22647640287767,4.90132076366446,13.118671523980817,0.06735994842303182
